f-9qc-fairfield~ca~us,http://data.trilliumtransit.com/gtfs/fairfield-ca-us/fairfield-ca-us.zip,US,US-CA,San Francisco Bay Area,Fairfield and Suisun Transit,o-9qc-fairfieldandsuisuntransit,fairfield-and-suisun-transit,,,,,,
f-dqc-montgomerycountymdrideon,http://www.montgomerycountymd.gov/DOT-Transit/Resources/Files/RideOnGTFS.zip,US,US-MD,Montgomery County,Montgomery County MD Ride On,o-dqc-montgomerycountymdrideon,montgomery-county-md-ride-on,,,,,,
f-c28-bctransit~victoriaregionaltransitsystem,https://bctransit.com/servlet/bctransit/data/GTFS%20-%20Victoria,CA,CA-BC,Victoria,BC Transit - Victoria Regional Transit System,o-c28-bctransit~victoriaregionaltransitsystem,bc-transit-victoria-regional-transit-system,,,,,,
f-9q8z-goldengateferry,http://api.511.org/transit/datafeeds?api_key=e74ef98b-6e66-4d18-92be-e06755664137&operator_id=GF,US,US-CA,San Francisco Bay Area,Golden Gate Ferry,o-9q8z-goldengateferry,golden-gate-ferry,,,,,,
f-87z-thebus,http://webapps.thebus.org/transitdata/Production/google_transit.zip,US,US-HI,Honolulu,TheBus,o-87z-thebus,thebus,,,,,,
f-c214-sandy~or~us,http://oregon-gtfs.com/gtfs_data/sandy-or-us/sandy-or-us.zip,US,US-OR,Sandy,Sandy Area Metro, Mt. Hood Express,o-c214-sandyareametro, o-c213-mthoodexpress,city-of-sandy,,,,
f-9q5f-glendalebeeline,http://glendaleca.gov/Home/ShowDocument?id=29549,US,US-CA,Glendale,Glendale Beeline,o-9q5f-glendalebeeline,glendale-beeline,,,,,,
f-9r0-trinity~ca~us,http://data.trilliumtransit.com/gtfs/trinity-ca-us/trinity-ca-us.zip,US,US-CA,Trinity County,Trinity Transit,o-9r0-trinitytransit,trinity-transit,,,,,,
f-drtd-capeann~ma~us,http://data.trilliumtransit.com/gtfs/capeann-ma-us/capeann-ma-us.zip,US,US-MA,Cape Ann,Cape Ann Transportation Authority,o-drtd-capeanntransportation,cape-ann-transportation-authority,,,,,,
f-dnru-chapel~hill~transit~nc~us,http://data.trilliumtransit.com/gtfs/chapel-hill-transit-nc-us/chapel-hill-transit-nc-us.zip,US,US-NC,Chapel Hill,Chapel Hill Transit,o-dnru-chapelhilltransit,chapel-hill-transit,,,,,,
f-dhvk-manatee~fl~us,http://data.trilliumtransit.com/gtfs/manatee-fl-us/manatee-fl-us.zip,US,US-FL,Manatee County,Manatee County Area Transit,o-dhvk-manateecountyareatransit,manatee-county-area-transit,,,,,,
f-9qd-madera~ca~us,http://data.trilliumtransit.com/gtfs/madera-ca-us/madera-ca-us.zip,US,US-CA,Madera County,Madera Area Express, Madera County Connection,o-9qdd7-maderaareaexpress, o-9qd-maderacountyconnection,madera-county-transit,,,,
f-9q99-sanbenito~ca~us,http://data.trilliumtransit.com/gtfs/sanbenitocounty-ca-us/sanbenitocounty-ca-us.zip,US,US-CA,San Benito County,San Benito County Express,o-9q99-sanbenitocountyexpress,san-benito-county-express,,,,,,
f-drg-addisoncounty~vt~us,http://data.trilliumtransit.com/gtfs/addisoncounty-vt-us/addisoncounty-vt-us.zip,US,US-VT,Addison County,Addison County Transit Resources,o-drg-addisoncountytransitresources,addison-county-transit-resources,,,,,,
f-dnrg-cary~transit~nc~us,http://data.trilliumtransit.com/gtfs/cary-transit-nc-us/cary-transit-nc-us.zip,US,US-NC,Research Triangle,Cary Transit,o-dnrg-carytransit,cary-transit,,,,,,
f-9r1-tehama~ca~us,http://data.trilliumtransit.com/gtfs/tehama-ca-us/tehama-ca-us.zip,US,US-CA,Red Bluff, Lassen County,Tehama Rural Area Express, Susanville Indian Rancheria Public Transportation Program,o-9r1h-tehamaruralareaexpress, o-9r1-susanvilleindianrancheriapublictransportationprogram,susanville-indian-rancheria-public-transportation-program,,,
f-gc-aircoach,http://www.transportforireland.ie/transitData/google_transit_aircoach.zip,IE,IE-L,,Aircoach,o-gc-aircoach,aircoach,,,,,,
f-c2g5-bctransit~kelownaregionaltransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Kelowna,CA,CA-BC,Kelowna,BC Transit - Kelowna Regional Transit System,o-c2g5-bctransit~kelownaregionaltransitsystem,bc-transit-kelowna-regional-transit-system,,,,,,
f-dru-stagecoach~vt~us,http://data.trilliumtransit.com/gtfs/stagecoach-vt-us/stagecoach-vt-us.zip,US,US-VT,Randolph,Stagecoach Transportation Services,o-dru-stagecoachtransportationservices,stagecoach-transportation-services,,,,,,
f-c20d-rideconnection~or~us,http://oregon-gtfs.com/gtfs_data/rideconnection-or-us/rideconnection-or-us.zip,US,US-OR,Portland,Ride Connection,o-c20d-rideconnection,ride-connection,,,,,,
f-c28-islandtransit,http://jump.nextinsight.com/gtfs/island2/google_transit.zip,US,US-WA,Puget Sound,Island Transit,o-c28-islandtransit,island-transit,,,,,,
f-9qh-riversidetransitagency,http://www.riversidetransit.com/google_transit.zip,US,US-CA,Riverside,Riverside Transit Agency,o-9qh-riversidetransitagency,riverside-transit-agency,,,,,,
f-c20-wilsonville~or~us,http://data.trilliumtransit.com/gtfs/wilsonville-or-us/wilsonville-or-us.zip,US,US-OR,Wilsonville,South Metro Area Regional Transit,o-c20-southmetroareametroaltransit,smart,,,,,,
f-9xj-rtd,http://www.rtd-denver.com/GoogleFeeder/google_transit.zip,US,US-CO,Denver,Regional Transportation District,o-9xj-regionaltransportationdistrict,regional-transportation-district,,,,,,
f-9q9-caltrain,http://www.caltrain.com/Assets/GTFS/caltrain/CT-GTFS.zip,US,US-CA,San Francisco Bay Area,Caltrain,o-9q9-caltrain,caltrain,,,,,,
f-c2bt-bctransit~whistlertransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Whistler,CA,CA-BC,Whistler,BC Transit - Whistler Transit System,o-c2bt1-bctransit~whistlertransitsystem,bc-transit-whistler-transit-system,,,,,,
f-9r2-siskiyou~ca~us,http://data.trilliumtransit.com/gtfs/siskiyou-ca-us/siskiyou-ca-us.zip,US,US-CA,Yreka,Siskiyou Transit and General Express,o-9r2-siskiyoutransitandgeneralexpress,siskiyou-transit-and-general-express,,,,,,
f-9rb-caravan~or~us,http://oregon-gtfs.com/gtfs_data/caravan-or-us/caravan-or-us.zip,US,US-OR,Portland,Caravan Airport Transportation,o-9rb-caravanairporttransportation,caravan-airport-transportation,,,,,,
f-dp8m-metrotransit~cityofmadison,http://transitdata.cityofmadison.com/GTFS/mmt_gtfs.zip,US,US-WI,Madison,Metro Transit,o-dp8m-metrotransit~cityofmadison,metro-transit,,,,,,
f-9rbm-corvallis~or~us,http://oregon-gtfs.com/gtfs_data/corvallis-or-us/corvallis-or-us.zip,US,US-OR,Corvallis,Corvallis Transit System,o-9rbm-corvallistransitsystem,corvallis-transit-system,,,,,,
f-dhw-miamidadetransit,http://www.miamidade.gov/transit/googletransit/current/google_transit.zip,US,US-FL,Miami,Miami Dade Transit,o-dhw-miamidadetransit,miami-dade-transit,,,,,,
f-ezw5f-tuvisa~euskotran,http://www.vitoria-gasteiz.org/we001/http/vgTransit/google_transit.zip,ES,ES-PV,Vitoria-Gasteiz,Tuvisa-EuskoTran,o-ezw5f-tuvisa~euskotran,tuvisa-euskotran,,,,,,
f-9q56-thousandoaks~ca~us,http://data.trilliumtransit.com/gtfs/thousandoaks-ca-us/thousandoaks-ca-us.zip,US,US-CA,Los Angeles,Thousand Oaks Transit,o-9q56-thousandoakstransit,thousand-oaks-transit,,,,,,
f-9rbs-linnshuttle~or~us,http://oregon-gtfs.com/gtfs_data/linnshuttle-or-us/linnshuttle-or-us.zip,US,US-OR,Albany,Linn Shuttle,o-9rbs-linnshuttle,linn-shuttle,,,,,,
f-c22e-intercitytransit,http://developer.onebusaway.org/tmp/sound/gtfs/modified/19_gtfs.zip,US,US-WA,Olympia,Intercity Transit,o-c22e-intercitytransit,intercity-transit,,,,,,
f-f25u-mrcdelassomption,http://www.rtm.quebec/xdata/mrclasso/google_transit.zip,CA,CA-QC,Montreal,MRC de L'Assomption,o-f25u-mrcdelassomption,mrc-de-lassomption,,,,,,
f-9muq-lagunabeach~ca~us,http://data.trilliumtransit.com/gtfs/lagunabeach-ca-us/lagunabeach-ca-us.zip,US,US-CA,Los Angeles,Laguna Beach Transit,o-9muq-lagunabeachtransit,laguna-beach-transit,,,,,,
f-dpmg-rta,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,US,US-OH,Cleveland,Greater Cleveland Regional Transit Authority,o-dpmg-greaterclevelandregionaltransitauthority,greater-cleveland-regional-transit-authority,,,,,,
f-dpzk-barrietransit,http://transit.cityofbarriesites.com/files/google_transit.zip,CA,CA-ON,Barrie,Barrie Transit,o-dpzk-barrietransit,barrie-transit,,,,,,
f-9y7v-metropolitantulsatransitauthority,http://www.tulsatransit.org/gtfs/google_transit.zip,US,US-OK,Tulsa,Metropolitan Tulsa Transit Authority,o-9y7v-metropolitantulsatransitauthority,metropolitan-tulsa-transit-authority,,,,,,
f-9rc-eugenetobend~or~us,http://oregon-gtfs.com/gtfs_data/eugenetobend-or-us/eugenetobend-or-us.zip,US,US-OR,Eugene,Eugene to BEND,o-9rc-eugenetobend,eugene-to-bend,,,,,,
f-u0p-trenitalia~obb,https://dev.welive.eu/ods/dataset/7522310e-7280-431f-b2c8-e04c2089282c/resource/843b40ce-6856-46d6-804f-0e5468b4a480/download/gtfs5.zip,IT,,,Trenitalia,o-s-trenitalia,trenitalia,,,,,,
f-9qf-calaveras~ca~us,http://data.trilliumtransit.com/gtfs/calaveras-ca-us/calaveras-ca-us.zip,US,US-CA,Calaveras County,Calaveras Transit,o-9qf-calaverastransit,calaveras-transit,,,,,,
f-drmr-brockton~ma~us,http://data.trilliumtransit.com/gtfs/brockton-ma-us/brockton-ma-us.zip,US,US-MA,Boston,Brockton Area Transit Authority,o-drmr-brocktonareatransitauthority,brockton-area-transit-authority,,,,,,
f-9rb-lanetransitdistrict,https://www.ltd.org/file_viewer.php?id=1291,US,US-OR,Eugene,Lane Transit District,o-9rb-lanetransitdistrict,lane-transit-district,,,,,,
f-9q5b-torrancetransit,https://transit.torranceca.gov/home/showdocument?id=16673,US,US-CA,Los Angeles,Torrance Transit,o-9q5b-torrancetransit,torrance-transit,,,,,,
f-c25-ctuir~or~us,http://oregon-gtfs.com/gtfs_data/ctuir-or-us/ctuir-or-us.zip,US,US-OR,Walla Walla,Kayak Public Transit,o-c25-kayakpublictransit,kayak-public-transit,,,,,,
f-dr5-nj~transit~rail,http://mapzen.github.io/transitland-internal/gtfs-archives-not-for-redistribution/nj-transit-rail.zip,US,US-NJ,New York City,New Jersey Transit,o-dr5-nj~transit,new-jersey-transit,,,,,,
f-9qd-stanislaus~ca~us,http://data.trilliumtransit.com/gtfs/stanislaus-ca-us/stanislaus-ca-us.zip,US,US-CA,Modesto,Stanislaus Regional Transit, Bus Line Service of Turlock, Ceres Area Transit,o-9q9-stanislausmetroaltransit, o-9qdj3-buslineserviceofturlock, o-9q9vz-ceresareatransit,bus-line-service-of-turlock,,
f-9qc3-datatrilliumtransitcom,http://data.trilliumtransit.com/gtfs/riovista-ca-us/riovista-ca-us.zip,US,US-CA,San Francisco Bay Area,Rio Vista Delta Breeze,o-9qc3-riovistadeltabreeze,rio-vista-delta-breeze,,,,,,
f-djn-spacecoast~fl~us,http://data.trilliumtransit.com/gtfs/spacecoast-fl-us/spacecoast-fl-us.zip,US,US-FL,Brevard County,Space Coast Area Transit,o-djn-spacecoastareatransit,space-coast-area-transit,,,,,,
f-dnwe-radford~va~us,http://data.trilliumtransit.com/gtfs/radford-va-us/radford-va-us.zip,US,US-VA,Radford,Radford Transit,o-dnwe-radfordtransit,radford-transit,,,,,,
f-dpz2-bramptontransit,http://www.brampton.ca/EN/City-Hall/OpenGov/Open-Data-Catalogue/Documents/Google_Transit.zip,CA,CA-ON,Brampton,Brampton Transit,o-dpz2-bramptontransit,brampton-transit,,,,,,
